Layer Number,absolute_image_capture_timestamp,actual_ventilator_flow_rate,bottom_chamber_temperature,bottom_flow_rate,bottom_flow_temperature,build_chamber_position,build_plate_temperature,build_time,gas_loop_oxygen,glass_scale_temperature,laser_rail_temperature,layer_times,module_oxygen,powder_chamber_position,target_ventilator_flow_rate,top_chamber_temperature,top_flow_rate,top_flow_temperature,ventilator_speed
597,1678969600,39.99217,28,39.991306,44,29.85,28,30.322306,2.42E-06,30,26,160.2,0,89.55,40,29,99.782036,30,35.951855
598,1678969900,39.95893,28,39.949436,44,29.9,28,30.366806,2.42E-06,30,25,159.875,0,89.7,40,29,99.818756,30,35.958904
599,1678970000,40.005447,28,40.00183,44,29.95,28,30.411215,2.42E-06,29,25,159.163,0,89.85,40,29,100.03407,30,35.983032
600,1678970100,39.99207,28,39.99012,44,30,28,30.455427,6.17E-05,29,26,159.962,0,90,40,29,99.94213,30,35.967323
601,1678970200,39.995358,28,39.999474,44,30.05,28,30.49986,8.47E-06,29,25,159.433,0,90.15,40,29,99.9881,30,35.96363
602,1678970500,40.005592,28,40.000946,44,30.1,28,30.544147,8.47E-06,29,26,159.4,0,90.3,40,29,99.77811,30,35.98502
603,1678970600,39.991222,28,39.993088,44,30.15,28,30.588427,8.47E-06,30,26,160.167,0,90.45,40,29,99.84753,30,35.98003
604,1678970800,40.00536,28,40.000114,44,30.2,28,30.632917,8.47E-06,29,26,159,0,90.6,40,29,99.75088,30,35.97472
605,1678970900,39.978737,28,39.97678,44,30.25,28,30.677084,8.47E-06,29,25,159.9,0,90.75,40,29,99.78664,30,35.966125
606,1678971100,40.010784,28,40.018204,44,30.3,28,30.7215,8.47E-06,30,25,159.963,0,90.9,40,29,99.72348,30,35.96516
607,1678971300,40.01184,28,40.010406,44,30.35,28,30.765934,6.49E-06,29,25,159.237,0,91.05,40,29,99.62981,30,35.97677
608,1678971400,40.009785,28,40.000477,44,30.4,28,30.810167,6.49E-06,30,26,160.246,0,91.2,40,29,99.49961,30,35.958652
609,1678971500,39.995953,28,39.992805,44,30.45,28,30.85468,6.49E-06,29,26,159.82,0,91.35,40,29,99.66238,30,35.963757
610,1678971800,40.010315,28,40.007008,44,30.5,28,30.899075,6.49E-06,29,26,159.209,0,91.5,40,29,99.6302,30,35.98675
611,1678971900,39.988384,28,39.98757,44,30.55,28,30.943298,6.49E-06,29,26,160.625,0,91.65,40,29,99.80359,30,36
612,1678972000,40.010826,28,40.00981,44,30.6,28,30.987917,6.49E-06,30,26,158.9,0,91.8,40,29,100.01984,30,35.994984
613,1678972200,40.00572,28,40.00357,44,30.65,28,31.032055,6.49E-06,29,26,160.35,0,91.95,40,29,100.05199,30,36
614,1678972400,39.9889,28,39.98736,44,30.7,28,31.076597,6.49E-06,29,25,159.05,0,92.1,40,29,100.14348,30,36
615,1678972500,39.98146,29,39.979862,44,30.75,29,31.120777,6.49E-06,30,26,159.738,0,92.25,40,29,100.15609,31,36
616,1678972700,39.957245,28,39.958214,44,30.8,28,31.16515,2.57E-06,29,26,159.747,0,92.4,40,29,100.07202,30,36
617,1678972800,39.961956,29,39.960407,44,30.85,29,31.209524,2.57E-06,30,25,160.215,0,92.55,40,29,100.036194,30,36
618,1678973000,39.975727,28,39.973377,44,30.9,28,31.254028,2.57E-06,29,25,159.214,0,92.7,40,29,99.79392,30,36.00647
619,1678973200,39.993286,28,39.994953,44,30.95,28,31.298254,2.57E-06,30,26,160.119,0,92.85,40,29,99.79816,30,36.039196
620,1678973300,40.006237,29,40.014053,44,31,29,31.342731,2.57E-06,30,26,159.567,0,93,40,29,99.740845,30,36.051765
621,1678973400,39.9856,29,39.999706,44,31.05,29,31.387056,2.57E-06,29,26,159.933,0,93.15,40,29,99.95384,30,36.066025
622,1678973700,39.98417,29,39.986942,44,31.1,29,31.431482,2.57E-06,30,26,159.917,0,93.3,40,29,99.71888,30,36.07395
623,1678973800,39.979965,28,39.984673,44,31.15,28,31.475903,2.57E-06,29,25,159.25,0,93.45,40,29,99.87748,30,36.0692
624,1678974000,40.012127,28,40.013805,44,31.2,28,31.52014,2.57E-06,30,26,159.961,0,93.6,40,29,99.736786,30,36.059864
625,1678974100,40.001354,29,40.00939,44,31.25,29,31.564573,2.57E-06,30,26,160.11,0,93.75,40,29,99.67185,30,36.05888
626,1678974300,39.97689,29,39.985966,44,31.3,29,31.609047,2.57E-06,30,26,159.929,0,93.9,40,29,99.79083,30,36.112762
627,1678974500,39.98223,28,39.99191,44,31.35,28,31.653473,2.57E-06,30,26,159.833,0,94.05,40,29,99.635635,30,36.06382
628,1678974600,40.00579,29,40.014614,44,31.4,29,31.69787,2.57E-06,29,26,159.567,0,94.2,40,29,99.656105,30,36.08328
629,1678974700,39.998344,29,39.99646,44,31.45,29,31.742195,2.57E-06,30,26,159.6,0,94.35,40,29,99.722466,30,36.073795
630,1678974800,39.98469,28,39.98291,44,31.5,28,31.786528,2.57E-06,30,26,159.73,0,94.5,40,29,99.79958,30,36.077904
631,1678975100,40.00083,29,40.002388,44,31.55,29,31.830896,2.57E-06,30,26,159.37,0,94.65,40,29,99.73934,30,36.0989
632,1678975200,39.986305,29,39.9954,44,31.6,29,31.875166,2.57E-06,30,26,160.025,0,94.8,40,29,99.6918,30,36.10694
633,1678975400,39.995064,29,39.996998,44,31.65,29,31.919619,2.57E-06,30,26,160.125,0,94.95,40,29,99.50992,30,36.081066
634,1678975500,39.978046,29,39.9831,44,31.7,29,31.964098,2.57E-06,29,25,159.05,0,95.1,40,29,99.53688,30,36.095047
635,1678975700,40.012856,29,40.009,44,31.75,29,32.008278,2.57E-06,30,26,159.45,0,95.25,40,29,99.508316,30,36.07624
636,1678975900,39.97155,29,39.975735,44,31.8,29,32.05257,2.57E-06,29,25,160,0,95.4,40,29,99.46116,30,36.072025
637,1678976000,39.996754,29,40.00772,44,31.85,29,32.097015,2.57E-06,30,26,159.511,0,95.55,40,29,99.43938,30,36.08888
638,1678976100,39.995243,29,39.99989,44,31.9,29,32.141323,2.57E-06,30,26,159.989,0,95.7,40,29,99.3564,30,36.083206
639,1678976400,39.999416,29,40.002113,44,31.95,29,32.185764,2.57E-06,30,26,158.977,0,95.85,40,29,99.431656,30,36.090324
640,1678976500,39.970665,29,39.980076,44,32,29,32.229923,2.57E-06,30,25,159.873,0,96,40,29,99.37929,30,36.091816
641,1678976600,39.976093,29,39.983086,44,32.05,29,32.274334,1.56E-06,29,25,160.15,0,96.15,40,29,99.476845,30,36.102848
642,1678976800,39.990765,29,39.993767,44,32.1,29,32.31882,1.56E-06,29,26,159.083,0,96.3,40,29,99.76674,30,36.094883
643,1678977000,39.98608,29,39.991833,44,32.15,29,32.36301,1.56E-06,30,26,159.667,0,96.45,40,29,99.84107,30,36.0878
644,1678977200,39.98514,29,39.99144,44,32.2,29,32.40736,1.56E-06,29,26,160.25,0,96.6,40,29,99.764694,30,36.065323
645,1678977300,39.97112,29,39.97903,44,32.25,29,32.451874,1.56E-06,29,25,158.65,0,96.75,40,29,99.76128,30,36.116013
646,1678977400,39.982998,29,39.985905,44,32.3,29,32.495945,1.56E-06,30,26,160.446,0,96.9,40,29,99.56702,30,36.101395
647,1678977700,39.990902,28,39.985096,44,32.35,28,32.540512,1.56E-06,30,26,158.801,0,97.05,40,29,99.51749,30,36.079655
648,1678977800,39.974247,29,39.981747,44,32.4,29,32.584625,1.56E-06,30,26,159.853,0,97.2,40,29,99.638916,30,36.09852
649,1678977900,39.979,29,39.981792,44,32.45,29,32.62903,1.56E-06,30,26,159.833,0,97.35,40,29,99.533264,30,36.14025
650,1678978000,39.98902,29,39.997013,44,32.5,29,32.673428,1.56E-06,30,26,159.614,0,97.5,40,29,99.54408,30,36.087166
651,1678978300,39.982952,28,39.99217,44,32.55,28,32.717762,1.56E-06,29,25,159.803,0,97.65,40,29,99.43282,30,36.084625
652,1678978400,39.98151,29,39.98293,44,32.6,29,32.762154,1.56E-06,29,26,160.119,0,97.8,40,29,99.52496,30,36.127785
653,1678978600,39.99362,29,39.999035,44,32.65,29,32.80663,1.56E-06,30,26,159.988,0,97.95,40,29,99.43414,30,36.128235
654,1678978700,39.96248,28,39.974773,44,32.7,28,32.85107,1.56E-06,30,26,159.785,0,98.1,40,29,99.5155,30,36.12489
655,1678979000,39.982975,29,39.99546,44,32.75,29,32.895454,1.56E-06,30,26,159.246,0,98.25,40,29,99.40801,30,36.092236
656,1678979100,39.966286,28,39.9708,44,32.8,28,32.93969,1.56E-06,30,25,159.334,0,98.4,40,29,99.58819,30,36.101295
657,1678979200,39.973045,28,39.978905,44,32.85,28,32.98395,1.56E-06,30,26,160.528,0,98.55,40,29,99.69199,30,36.154335
658,1678979300,39.9875,29,40.00022,44,32.9,29,33.02854,1.56E-06,30,26,158.964,0,98.7,40,29,99.67131,30,36.12966
659,1678979600,39.99091,28,39.9948,44,32.95,28,33.072697,1.56E-06,30,25,160.119,0,98.85,40,29,99.63232,30,36.14153
660,1678979700,39.969284,28,39.975517,44,33,28,33.117176,1.56E-06,29,26,159.917,0,99,40,29,99.643524,30,36.149277
661,1678979800,39.97581,28,39.984646,44,33.05,28,33.1616,1.56E-06,30,25,159,0,99.15,40,29,99.62275,30,36.152515
662,1678980000,39.960255,29,39.960438,44,33.1,29,33.205765,1.56E-06,30,25,160.25,0,99.3,40,29,99.64873,30,36.14563
663,1678980200,39.980797,29,39.988567,44,33.15,29,33.25028,1.56E-06,30,26,159.333,0,99.45,40,29,99.55046,30,36.15867
664,1678980400,39.967007,29,39.9832,44,33.2,29,33.294537,1.56E-06,30,26,159.292,0,99.6,40,29,99.42113,30,36.148254
665,1678980500,39.97109,29,39.982037,44,33.25,29,33.338783,1.56E-06,29,25,160.089,0,99.75,40,29,99.446915,30,36.136494
666,1678980600,39.97768,29,39.984005,44,33.3,29,33.383255,1.56E-06,30,26,158.952,0,99.9,40,29,99.49443,30,36.14139
667,1678980900,39.98319,29,39.988037,44,33.35,29,33.427406,1.56E-06,30,26,160.134,0,100.05,40,29,99.417915,30,36.15288
668,1678981000,39.96677,29,39.977318,44,33.4,29,33.47189,1.56E-06,30,26,160.152,0,100.2,40,29,99.13499,30,36.119167
669,1678981100,39.975056,29,39.97823,44,33.45,29,33.516376,1.56E-06,30,26,159.798,0,100.35,40,29,99.45476,30,36.1702
670,1678981200,39.97391,29,39.976753,44,33.5,29,33.560764,1.56E-06,30,26,159.5,0,100.5,40,29,99.49181,30,36.145393
671,1678981500,39.968933,29,39.983517,44,33.55,29,33.60507,1.56E-06,29,26,159.464,0,100.65,40,29,99.67645,30,36.12606
672,1678981600,39.97821,29,39.982243,44,33.6,29,33.649364,1.56E-06,30,26,159.5,0,100.8,40,29,99.97707,30,36.199432
673,1678981800,39.979725,29,39.984398,44,33.65,29,33.693672,1.56E-06,29,25,160.286,0,100.95,40,29,99.95092,30,36.18568
674,1678981900,39.965546,29,39.9711,44,33.7,29,33.738194,1.56E-06,30,26,159.071,0,101.1,40,29,99.78569,30,36.181797
675,1678982100,39.967064,29,39.978035,44,33.75,29,33.78238,1.56E-06,30,26,159.786,0,101.25,40,29,99.76507,30,36.18907
676,1678982300,39.95858,29,39.971546,44,33.8,29,33.826767,1.56E-06,29,26,159.443,0,101.4,40,29,99.66458,30,36.146435
677,1678982400,39.967133,29,39.9857,44,33.85,29,33.871056,1.56E-06,30,26,159.866,0,101.55,40,29,99.701805,30,36.179115
678,1678982500,39.97261,29,39.974247,44,33.9,29,33.915462,1.56E-06,30,25,159.667,0,101.7,40,29,99.44856,30,36.13013
679,1678982800,39.976208,29,39.98189,45,33.95,29,33.959816,9.54E-07,29,26,159.917,0,101.85,40,29,99.51422,30,36.17662
680,1678982900,39.97017,29,39.976574,45,34,29,34.004234,9.54E-07,30,26,159.321,0,102,40,29,99.33934,30,36.16057
681,1678983000,39.971687,29,39.983307,45,34.05,29,34.048492,9.54E-07,29,25,160.084,0,102.15,40,29,99.51241,30,36.19764
682,1678983200,39.97034,29,39.98409,44,34.1,29,34.09296,9.54E-07,30,26,159.122,0,102.3,40,29,99.39939,30,36.18346
683,1678983400,39.955006,29,39.97179,44,34.15,29,34.13716,9.54E-07,30,26,159.973,0,102.45,40,29,99.509766,30,36.20233
684,1678983600,39.97275,29,39.985264,44,34.2,29,34.1816,9.54E-07,30,25,160.041,0,102.6,40,29,99.608284,30,36.19977
685,1678983700,39.975178,29,39.98127,45,34.25,29,34.22605,9.54E-07,30,26,160.042,0,102.75,40,29,99.5529,30,36.198956
686,1678983800,39.97007,29,39.98015,45,34.3,29,34.270508,9.54E-07,30,26,158.75,0,102.9,40,29,99.722145,31,36.1931
687,1678984100,39.95979,29,39.96214,44,34.35,29,34.314606,9.54E-07,30,26,160.017,0,103.05,40,29,99.95489,30,36.168034
688,1678984200,39.970848,29,39.97791,44,34.4,29,34.359055,9.54E-07,30,26,159.9,0,103.2,40,29,99.943054,30,36.248985
689,1678984300,39.956882,29,39.96466,44,34.45,29,34.403473,9.54E-07,30,26,160.05,0,103.35,40,29,99.705475,30,36.199326
690,1678984400,39.975506,29,39.975414,44,34.5,29,34.44793,9.54E-07,29,25,158.783,0,103.5,40,29,99.559814,30,36.199066
691,1678984700,39.97926,29,39.99397,45,34.55,29,34.49204,9.54E-07,29,26,159.5,0,103.65,40,29,99.65875,30,36.1939
692,1678984800,39.97771,29,39.985863,44,34.6,29,34.536343,9.54E-07,29,25,160.024,0,103.8,40,29,99.54706,30,36.216183
693,1678985000,39.951252,29,39.96078,45,34.65,29,34.580795,9.54E-07,29,26,158.893,0,103.95,40,29,99.5033,30,36.237305
694,1678985100,39.975933,29,39.982155,45,34.7,29,34.62493,9.54E-07,30,26,164.687,0,104.1,40,29,99.45863,31,36.221134
695,1678985300,39.98046,29,39.985317,44,34.75,29,34.670677,9.54E-07,30,25,161.063,0,104.25,40,29,99.47203,31,36.243053
696,1678985500,39.961754,29,39.964497,44,34.8,29,34.715416,9.54E-07,30,26,159.75,0,104.4,40,29,99.503235,31,36.22763
697,1678985600,39.9492,29,39.95667,45,34.85,29,34.759792,9.54E-07,30,25,160.381,0,104.55,40,29,99.56394,31,36.201782
698,1678985700,39.991207,29,39.995777,45,34.9,29,34.80434,9.54E-07,30,26,158.619,0,104.7,40,29,99.61124,31,36.271023
699,1678986000,39.9655,29,39.969063,45,34.95,29,34.848404,9.54E-07,30,26,160.25,0,104.85,40,29,99.65539,31,36.222275
700,1678986100,39.975555,29,39.9751,45,35,29,34.892918,9.54E-07,30,26,160,0,105,40,29,99.86061,31,36.24749
701,1678986200,39.956215,29,39.97065,45,35.05,29,34.937363,9.54E-07,30,26,158.916,0,105.15,40,29,99.81957,31,36.254642
702,1678986400,39.97405,29,39.974197,45,35.1,29,34.981506,9.54E-07,30,26,159.884,0,105.3,40,29,99.75498,31,36.241604
703,1678986600,39.96799,29,39.972683,45,35.15,29,35.025917,9.54E-07,29,25,160.1,0,105.45,40,29,99.90135,31,36.27241
704,1678986800,39.967155,29,39.97424,45,35.2,29,35.07039,9.54E-07,29,26,159.457,0,105.6,40,29,99.81394,31,36.26051
705,1678986900,39.97213,29,39.97889,45,35.25,29,35.11468,9.54E-07,30,26,160.143,0,105.75,40,29,99.86214,31,36.304825
706,1678987000,39.96109,29,39.982166,45,35.3,29,35.15917,9.54E-07,30,26,159.571,0,105.9,40,29,99.67822,30,36.275875
707,1678987300,39.97225,29,39.97381,45,35.35,29,35.20349,9.54E-07,30,26,159.762,0,106.05,40,29,99.50229,30,36.244606
708,1678987400,39.970367,29,39.97679,45,35.4,29,35.24787,9.54E-07,29,25,159.5,0,106.2,40,29,99.361496,30,36.236
709,1678987500,39.971798,29,39.972694,45,35.45,29,35.292175,9.54E-07,30,26,159.833,0,106.35,40,29,99.50268,30,36.28
710,1678987600,39.961655,29,39.9691,45,35.5,29,35.336575,9.54E-07,30,26,160.015,0,106.5,40,29,99.48708,31,36.25136
711,1678987900,39.98041,29,39.988987,45,35.55,29,35.381023,9.54E-07,30,26,159.773,0,106.65,40,29,99.51057,31,36.257
712,1678988000,39.965145,29,39.973278,45,35.6,29,35.425404,9.54E-07,30,25,159.346,0,106.8,40,29,99.43735,30,36.236942
713,1678988200,39.969723,29,39.972916,45,35.65,29,35.469666,9.54E-07,30,26,159.557,0,106.95,40,29,99.41238,31,36.23022
714,1678988300,39.96867,29,39.96909,45,35.7,29,35.51399,9.54E-07,30,26,159.976,0,107.1,40,29,99.542816,31,36.23452
715,1678988500,39.95833,29,39.963154,45,35.75,29,35.558426,9.54E-07,30,26,159.403,0,107.25,40,29,99.65561,31,36.27287
716,1678988700,39.96101,29,39.967358,45,35.8,29,35.602703,9.54E-07,30,25,159.627,0,107.4,40,29,99.66588,31,36.273006
717,1678988800,39.96415,29,39.96811,45,35.85,29,35.647045,9.54E-07,30,26,159.081,0,107.55,40,29,99.7202,30,36.242382
718,1678988900,39.978546,29,39.97737,45,35.9,29,35.691235,9.54E-07,29,26,160.413,0,107.7,40,29,99.60559,30,36.254745
719,1678989200,39.991108,29,39.994995,45,35.95,29,35.735794,9.54E-07,30,26,159.848,0,107.85,40,29,99.62146,30,36.26664
720,1678989300,39.98131,29,39.98593,45,36,29,35.780197,9.54E-07,30,26,159.628,0,108,40,29,99.40967,30,36.255535
721,1678989400,39.961376,29,39.955383,45,36.05,29,35.824535,9.54E-07,29,25,160.278,0,108.15,40,29,99.402664,30,36.293785
722,1678989600,39.945698,29,39.953136,45,36.1,29,35.86906,9.54E-07,29,25,159.103,0,108.3,40,29,99.55991,30,36.267036
723,1678989800,39.95776,29,39.96418,44,36.15,29,35.913254,9.54E-07,30,26,159.886,0,108.45,40,29,99.3265,30,36.193825
724,1678990000,39.978348,29,39.9739,45,36.2,29,35.95767,9.54E-07,29,25,159.8,0,108.6,40,29,99.52082,30,36.28096
725,1678990100,39.974506,29,39.970047,45,36.25,29,36.002056,9.54E-07,30,26,159.183,0,108.75,40,29,99.29313,30,36.223694
726,1678990200,39.939777,29,39.95161,44,36.3,29,36.046272,9.54E-07,30,26,159.702,0,108.9,40,29,99.44291,31,36.25001
727,1678990500,39.957844,29,39.9677,45,36.35,29,36.090633,9.54E-07,30,25,160.381,0,109.05,40,29,99.68718,30,36.25704
728,1678990600,39.972767,29,39.98281,45,36.4,29,36.135185,9.54E-07,30,25,159.222,0,109.2,40,29,99.52835,30,36.236534
729,1678990700,39.957703,29,39.97243,45,36.45,29,36.179413,9.54E-07,30,25,159.862,0,109.35,40,29,99.605286,30,36.26138
730,1678990800,39.95555,29,39.96011,45,36.5,29,36.22382,9.54E-07,29,25,159.472,0,109.5,40,29,99.58389,30,36.243607
731,1678991100,39.98803,29,39.99132,45,36.55,29,36.268116,9.54E-07,30,26,159.578,0,109.65,40,29,99.74647,30,36.253757
732,1678991200,39.966137,29,39.981438,45,36.6,29,36.312443,9.54E-07,29,25,160.144,0,109.8,40,29,99.58734,30,36.21883
733,1678991400,39.950783,29,39.964413,45,36.65,29,36.35693,9.54E-07,30,26,158.989,0,109.95,40,29,99.49987,30,36.217896
734,1678991500,39.96436,29,39.97394,45,36.7,29,36.401093,9.54E-07,30,25,160.733,0,110.1,40,29,99.58238,30,36.25716
735,1678991700,39.974323,29,39.978123,45,36.75,29,36.44574,9.54E-07,30,26,160,0,110.25,40,29,99.49959,30,36.18575
736,1678991900,39.95107,29,39.96383,45,36.8,29,36.490185,9.54E-07,30,26,159.084,0,110.4,40,29,99.47882,30,36.24608
737,1678992000,39.955765,29,39.973003,45,36.85,29,36.534374,9.54E-07,30,26,159.05,0,110.55,40,29,99.34197,30,36.231606
738,1678992100,39.954407,29,39.97431,45,36.9,29,36.578556,9.54E-07,30,26,159.563,0,110.7,40,29,99.427734,30,36.21303
739,1678992400,39.96507,29,39.96811,44,36.95,29,36.62288,9.54E-07,30,26,160,0,110.85,40,29,99.55199,31,36.242367
740,1678992500,39.96919,29,39.98498,44,37,29,36.667324,9.54E-07,30,26,159.867,0,111,40,29,99.39862,31,36.22776
741,1678992600,39.975636,29,39.98256,44,37.05,29,36.71173,9.54E-07,30,26,159.582,0,111.15,40,29,99.56044,30,36.28012
742,1678992800,39.96221,29,39.974174,45,37.1,29,36.756058,9.54E-07,29,26,159.771,0,111.3,40,29,99.27214,30,36.229774
743,1678993000,39.966213,29,39.97436,45,37.15,29,36.800438,9.54E-07,30,26,159.943,0,111.45,40,29,99.44939,30,36.2191
744,1678993200,39.983364,29,39.985294,45,37.2,29,36.844868,9.54E-07,30,25,158.759,0,111.6,40,29,99.42495,30,36.240856
745,1678993300,39.960922,29,39.969032,44,37.25,29,36.88897,9.54E-07,30,25,160.115,0,111.75,40,29,99.47988,30,36.24744
746,1678993400,39.940296,29,39.949608,45,37.3,29,36.933445,9.54E-07,30,26,160.5,0,111.9,40,29,99.610214,30,36.265842
747,1678993700,39.975216,29,39.984974,45,37.35,29,36.978027,9.54E-07,30,26,159.484,0,112.05,40,29,99.42674,30,36.20079
748,1678993800,39.962654,29,39.959038,44,37.4,29,37.022327,9.54E-07,30,26,160.716,0,112.2,40,29,99.3213,30,36.260773
749,1678993900,39.970917,29,39.974434,44,37.45,29,37.06697,9.54E-07,30,26,164.4,0,112.35,40,29,99.36913,30,36.26245
750,1678994000,39.972286,29,39.978947,44,37.5,29,37.11264,9.54E-07,30,25,159.1,0,112.5,40,29,99.43911,30,36.263664
751,1678994300,39.970493,29,39.984493,45,37.55,29,37.156834,9.54E-07,30,26,160.047,0,112.65,40,29,99.3335,30,36.235443
752,1678994400,39.958797,29,39.969482,45,37.6,29,37.20129,9.54E-07,30,26,159.269,0,112.8,40,29,99.53453,30,36.227165
753,1678994600,39.9676,29,39.984364,44,37.65,29,37.245533,9.54E-07,30,26,159.396,0,112.95,40,29,99.40126,30,36.24176
754,1678994700,39.96952,29,39.97447,45,37.7,29,37.28981,9.54E-07,30,26,160.438,0,113.1,40,29,99.515884,30,36.259148
755,1678995000,39.96261,29,39.971535,44,37.75,29,37.334373,9.54E-07,30,26,159.583,0,113.25,40,29,99.58477,30,36.258156
756,1678995100,39.983448,29,39.984467,44,37.8,29,37.378704,9.54E-07,30,26,160.042,0,113.4,40,29,99.39941,30,36.294323
757,1678995200,39.961285,29,39.960068,44,37.85,29,37.42316,9.54E-07,29,26,159.025,0,113.55,40,29,99.600266,30,36.286224
758,1678995300,39.978416,29,39.976883,45,37.9,29,37.467335,9.54E-07,29,25,160.188,0,113.7,40,29,99.709366,30,36.299046
759,1678995600,39.95182,29,39.96055,45,37.95,29,37.51183,9.54E-07,29,25,160.162,0,113.85,40,29,99.71198,30,36.32033
760,1678995700,39.981182,29,39.990704,44,38,29,37.55632,9.54E-07,30,26,158.55,0,114,40,29,99.820114,30,36.257217
761,1678995800,39.95807,29,39.955753,44,38.05,29,37.60036,9.54E-07,30,25,160.5,0,114.15,40,29,99.71483,30,36.27876
762,1678996000,39.97631,29,39.983883,44,38.1,29,37.644943,9.54E-07,30,26,159.961,0,114.3,40,29,99.61646,30,36.25598
763,1678996200,39.958702,29,39.977875,44,38.15,29,37.689377,9.54E-07,30,26,159.127,0,114.45,40,29,99.830086,30,36.328186
764,1678996400,39.98095,29,39.987988,45,38.2,29,37.73358,9.54E-07,30,26,159.799,0,114.6,40,29,99.54905,30,36.28996
765,1678996500,39.970158,29,39.975235,45,38.25,29,37.77797,9.54E-07,30,26,159.813,0,114.75,40,29,99.45208,30,36.256947
766,1678996600,39.965866,29,39.968193,44,38.3,29,37.82236,5.36E-07,30,25,159.833,0,114.9,40,29,99.41987,30,36.28304
767,1678996700,39.96313,29,39.967342,44,38.35,29,37.86676,5.36E-07,30,26,159.611,0,115.05,40,29,99.36647,30,36.23893
768,1678997000,39.98013,29,39.990135,44,38.4,29,37.911095,5.36E-07,30,26,158.956,0,115.2,40,29,99.18875,30,36.248466
769,1678997100,39.97753,29,39.9913,44,38.45,29,37.95525,5.36E-07,30,26,160,0,115.35,40,29,99.16786,30,36.27403
770,1678997200,39.96105,29,39.963657,44,38.5,29,37.999695,5.36E-07,29,25,159.511,0,115.5,40,29,99.36378,30,36.267117
771,1678997400,39.9744,29,39.977715,44,38.55,29,38.044003,5.36E-07,29,25,159.477,0,115.65,40,29,99.452126,30,36.27649
772,1678997600,39.959908,29,39.96981,45,38.6,29,38.088303,5.36E-07,29,25,159.362,0,115.8,40,29,99.5715,30,36.294327
773,1678997800,39.981083,29,39.97868,44,38.65,29,38.13257,5.36E-07,30,26,159.625,0,115.95,40,29,99.71743,30,36.276363
774,1678997900,39.96678,29,39.97551,44,38.7,29,38.17691,5.36E-07,30,26,159.5,0,116.1,40,29,99.71834,30,36.315792
775,1678998000,39.966595,29,39.982273,44,38.75,29,38.221214,5.36E-07,30,26,160.163,0,116.25,40,29,99.63437,30,36.25599
776,1678998300,39.966908,29,39.97399,44,38.8,29,38.265705,5.36E-07,30,26,159.176,0,116.4,40,29,99.58072,30,36.261166
777,1678998400,39.96377,28,39.96395,44,38.85,28,38.30992,5.36E-07,30,26,159.74,0,116.55,40,29,99.61198,30,36.28086
778,1678998500,39.969463,29,39.976765,45,38.9,29,38.354294,5.36E-07,29,25,159.983,0,116.7,40,29,99.60574,30,36.299828
779,1678998700,39.972816,29,39.97228,44,38.95,29,38.39873,5.36E-07,30,26,159.063,0,116.85,40,29,99.57486,30,36.26927
780,1678998900,39.953667,29,39.96339,44,39,29,38.442917,5.36E-07,30,25,159.416,0,117,40,29,99.398125,30,36.289413
